56,"('chlorides', 'citric acid', 'fixed acidity')",0.5609194474230621
57,"('chlorides', 'citric acid', 'free sulfur dioxide')",0.579389766731566
58,"('chlorides', 'citric acid', 'pH')",0.5899512216243952
59,"('chlorides', 'citric acid', 'residual sugar')",0.5783023334842314
60,"('chlorides', 'citric acid', 'sulphates')",0.5755516172350963
61,"('chlorides', 'citric acid', 'total sulfur dioxide')",0.5934630700206126
62,"('chlorides', 'citric acid', 'type')",0.4989439755840448
63,"('chlorides', 'citric acid', 'volatile acidity')",0.5787673548238422
64,"('chlorides', 'density', 'fixed acidity')",0.5852834407371349
65,"('chlorides', 'density', 'free sulfur dioxide')",0.5918379992739335
66,"('chlorides', 'density', 'pH')",0.5843194285216096
67,"('chlorides', 'density', 'residual sugar')",0.5951172015032672
68,"('chlorides', 'density', 'sulphates')",0.5962820321598544
69,"('chlorides', 'density', 'total sulfur dioxide')",0.5972803816960829
70,"('chlorides', 'density', 'type')",0.5381997472010094
71,"('chlorides', 'density', 'volatile acidity')",0.5956021486775408
72,"('chlorides', 'fixed acidity', 'free sulfur dioxide')",0.5638410211444392
73,"('chlorides', 'fixed acidity', 'pH')",0.5695110704127879
74,"('chlorides', 'fixed acidity', 'residual sugar')",0.5696286529374525
75,"('chlorides', 'fixed acidity', 'sulphates')",0.5726256833280626
76,"('chlorides', 'fixed acidity', 'total sulfur dioxide')",0.5798891462482328
77,"('chlorides', 'fixed acidity', 'type')",0.462503174806079
78,"('chlorides', 'fixed acidity', 'volatile acidity')",0.5675267312216443
79,"('chlorides', 'free sulfur dioxide', 'pH')",0.5777463293704475
80,"('chlorides', 'free sulfur dioxide', 'residual sugar')",0.5801803316729044
81,"('chlorides', 'free sulfur dioxide', 'sulphates')",0.5821432846658362
82,"('chlorides', 'free sulfur dioxide', 'total sulfur dioxide')",0.5796092738465418
83,"('chlorides', 'free sulfur dioxide', 'type')",0.5012779140029067
84,"('chlorides', 'free sulfur dioxide', 'volatile acidity')",0.591569785804939
85,"('chlorides', 'pH', 'residual sugar')",0.5696671396498628
86,"('chlorides', 'pH', 'sulphates')",0.5842439041349847
87,"('chlorides', 'pH', 'total sulfur dioxide')",0.5872943531477741
88,"('chlorides', 'pH', 'type')",0.49600946967337667
89,"('chlorides', 'pH', 'volatile acidity')",0.5853881991261222
90,"('chlorides', 'residual sugar', 'sulphates')",0.5956229561335313
91,"('chlorides', 'residual sugar', 'total sulfur dioxide')",0.5856109854051338
92,"('chlorides', 'residual sugar', 'type')",0.5006669947128495
93,"('chlorides', 'residual sugar', 'volatile acidity')",0.5968990861885584
94,"('chlorides', 'sulphates', 'total sulfur dioxide')",0.5933897626570832
95,"('chlorides', 'sulphates', 'type')",0.4867757381183009
96,"('chlorides', 'sulphates', 'volatile acidity')",0.5957303308864824
97,"('chlorides', 'total sulfur dioxide', 'type')",0.5175946236579023
98,"('chlorides', 'total sulfur dioxide', 'volatile acidity')",0.5936796530238383
99,"('chlorides', 'type', 'volatile acidity')",0.4991997061301897
100,"('citric acid', 'density', 'fixed acidity')",0.5976915488512115
101,"('citric acid', 'density', 'free sulfur dioxide')",0.5975653347814809
102,"('citric acid', 'density', 'pH')",0.6111438106891574
103,"('citric acid', 'density', 'residual sugar')",0.6003900408013475
104,"('citric acid', 'density', 'sulphates')",0.6064678155998611
105,"('citric acid', 'density', 'total sulfur dioxide')",0.5990219434375366
106,"('citric acid', 'density', 'type')",0.5472399390682925
107,"('citric acid', 'density', 'volatile acidity')",0.5973227796068752
108,"('citric acid', 'fixed acidity', 'free sulfur dioxide')",0.5581400141593251
109,"('citric acid', 'fixed acidity', 'pH')",0.5721606500451786
110,"('citric acid', 'fixed acidity', 'residual sugar')",0.5713551562385177
111,"('citric acid', 'fixed acidity', 'sulphates')",0.5702679162046362
112,"('citric acid', 'fixed acidity', 'total sulfur dioxide')",0.5882450359971836
113,"('citric acid', 'fixed acidity', 'type')",0.46206360994634954
114,"('citric acid', 'fixed acidity', 'volatile acidity')",0.5692835688802717
115,"('citric acid', 'free sulfur dioxide', 'pH')",0.5745779384472117
116,"('citric acid', 'free sulfur dioxide', 'residual sugar')",0.576998702791579
117,"('citric acid', 'free sulfur dioxide', 'sulphates')",0.5701152147298174
118,"('citric acid', 'free sulfur dioxide', 'total sulfur dioxide')",0.5797769184705934
119,"('citric acid', 'free sulfur dioxide', 'type')",0.48599569277498345
120,"('citric acid', 'free sulfur dioxide', 'volatile acidity')",0.5780862786218586
121,"('citric acid', 'pH', 'residual sugar')",0.5745144006875483
122,"('citric acid', 'pH', 'sulphates')",0.5760969539992609
123,"('citric acid', 'pH', 'total sulfur dioxide')",0.5782133337227755
124,"('citric acid', 'pH', 'type')",0.4850802065276409
125,"('citric acid', 'pH', 'volatile acidity')",0.5855508776571379
126,"('citric acid', 'residual sugar', 'sulphates')",0.5664925081766656
127,"('citric acid', 'residual sugar', 'total sulfur dioxide')",0.5766834846175218
128,"('citric acid', 'residual sugar', 'type')",0.5066705096310216
129,"('citric acid', 'residual sugar', 'volatile acidity')",0.583164553444206
130,"('citric acid', 'sulphates', 'total sulfur dioxide')",0.576220839348695
131,"('citric acid', 'sulphates', 'type')",0.48329532278910275
132,"('citric acid', 'sulphates', 'volatile acidity')",0.5759106800482667
133,"('citric acid', 'total sulfur dioxide', 'type')",0.5198481720625994
134,"('citric acid', 'total sulfur dioxide', 'volatile acidity')",0.5823004314333337
135,"('citric acid', 'type', 'volatile acidity')",0.48589185516349725
136,"('density', 'fixed acidity', 'free sulfur dioxide')",0.5937244948687554
137,"('density', 'fixed acidity', 'pH')",0.5987045602471779
138,"('density', 'fixed acidity', 'residual sugar')",0.6047651723495171
139,"('density', 'fixed acidity', 'sulphates')",0.597311137174475
140,"('density', 'fixed acidity', 'total sulfur dioxide')",0.5989555326740195
141,"('density', 'fixed acidity', 'type')",0.5580640483083318
142,"('density', 'fixed acidity', 'volatile acidity')",0.5971787756608625
143,"('density', 'free sulfur dioxide', 'pH')",0.5913898959423064
144,"('density', 'free sulfur dioxide', 'residual sugar')",0.6022866975083329
145,"('density', 'free sulfur dioxide', 'sulphates')",0.6019231668659463
146,"('density', 'free sulfur dioxide', 'total sulfur dioxide')",0.5921214271532975
147,"('density', 'free sulfur dioxide', 'type')",0.547337233407926
148,"('density', 'free sulfur dioxide', 'volatile acidity')",0.6031765034260637
149,"('density', 'pH', 'residual sugar')",0.5975715784269019
150,"('density', 'pH', 'sulphates')",0.5990623002424521
151,"('density', 'pH', 'total sulfur dioxide')",0.592113864426435
152,"('density', 'pH', 'type')",0.5498289257618304
153,"('density', 'pH', 'volatile acidity')",0.5989040927495536
154,"('density', 'residual sugar', 'sulphates')",0.607053924290124
155,"('density', 'residual sugar', 'total sulfur dioxide')",0.6071409403051209
156,"('density', 'residual sugar', 'type')",0.5615591203054754
157,"('density', 'residual sugar', 'volatile acidity')",0.6127298486421062
158,"('density', 'sulphates', 'total sulfur dioxide')",0.6018855555143767
159,"('density', 'sulphates', 'type')",0.5527755710909604
160,"('density', 'sulphates', 'volatile acidity')",0.6104472411353521
161,"('density', 'total sulfur dioxide', 'type')",0.5659104081177018
162,"('density', 'total sulfur dioxide', 'volatile acidity')",0.6116143295400448
163,"('density', 'type', 'volatile acidity')",0.5526773627688583
164,"('fixed acidity', 'free sulfur dioxide', 'pH')",0.5528414164579363
165,"('fixed acidity', 'free sulfur dioxide', 'residual sugar')",0.5670175319131011
166,"('fixed acidity', 'free sulfur dioxide', 'sulphates')",0.5616811835541293
167,"('fixed acidity', 'free sulfur dioxide', 'total sulfur dioxide')",0.5664412775549594
168,"('fixed acidity', 'free sulfur dioxide', 'type')",0.45777127599213496
169,"('fixed acidity', 'free sulfur dioxide', 'volatile acidity')",0.5699202648366744
170,"('fixed acidity', 'pH', 'residual sugar')",0.5602698460129665
171,"('fixed acidity', 'pH', 'sulphates')",0.5531354356855841
172,"('fixed acidity', 'pH', 'total sulfur dioxide')",0.5690894603554448
173,"('fixed acidity', 'pH', 'type')",0.4580533051344025
174,"('fixed acidity', 'pH', 'volatile acidity')",0.5694527909341875
175,"('fixed acidity', 'residual sugar', 'sulphates')",0.5549219556608656
176,"('fixed acidity', 'residual sugar', 'total sulfur dioxide')",0.568550920843
177,"('fixed acidity', 'residual sugar', 'type')",0.49882105478628114
178,"('fixed acidity', 'residual sugar', 'volatile acidity')",0.5765593772368558
179,"('fixed acidity', 'sulphates', 'total sulfur dioxide')",0.5708605216767731
180,"('fixed acidity', 'sulphates', 'type')",0.44741736905685014
181,"('fixed acidity', 'sulphates', 'volatile acidity')",0.5644960260020127
182,"('fixed acidity', 'total sulfur dioxide', 'type')",0.5075922214500885
183,"('fixed acidity', 'total sulfur dioxide', 'volatile acidity')",0.5826878307239598
184,"('fixed acidity', 'type', 'volatile acidity')",0.48121301203081535
185,"('free sulfur dioxide', 'pH', 'residual sugar')",0.5575753264859958
186,"('free sulfur dioxide', 'pH', 'sulphates')",0.5791523813784665
187,"('free sulfur dioxide', 'pH', 'total sulfur dioxide')",0.5690643463286602
188,"('free sulfur dioxide', 'pH', 'type')",0.484956546645416
189,"('free sulfur dioxide', 'pH', 'volatile acidity')",0.5751416700179883
190,"('free sulfur dioxide', 'residual sugar', 'sulphates')",0.5726214749094749
191,"('free sulfur dioxide', 'residual sugar', 'total sulfur dioxide')",0.5708383355379445
192,"('free sulfur dioxide', 'residual sugar', 'type')",0.5095666137360862
193,"('free sulfur dioxide', 'residual sugar', 'volatile acidity')",0.5908822906825824
194,"('free sulfur dioxide', 'sulphates', 'total sulfur dioxide')",0.5757829039157588
195,"('free sulfur dioxide', 'sulphates', 'type')",0.4876921389875517
196,"('free sulfur dioxide', 'sulphates', 'volatile acidity')",0.5832877855775354
197,"('free sulfur dioxide', 'total sulfur dioxide', 'type')",0.5232764264496266
198,"('free sulfur dioxide', 'total sulfur dioxide', 'volatile acidity')",0.577832468275536
199,"('free sulfur dioxide', 'type', 'volatile acidity')",0.4972305729884187
200,"('pH', 'residual sugar', 'sulphates')",0.5619838644740547
201,"('pH', 'residual sugar', 'total sulfur dioxide')",0.5681707396332513
202,"('pH', 'residual sugar', 'type')",0.4966179255426638
203,"('pH', 'residual sugar', 'volatile acidity')",0.5931280122923674
204,"('pH', 'sulphates', 'total sulfur dioxide')",0.5770436873005431
205,"('pH', 'sulphates', 'type')",0.4760707183015679
206,"('pH', 'sulphates', 'volatile acidity')",0.5915859147594024
207,"('pH', 'total sulfur dioxide', 'type')",0.5253727752380463
208,"('pH', 'total sulfur dioxide', 'volatile acidity')",0.5892805147228187
209,"('pH', 'type', 'volatile acidity')",0.49282403539463526
210,"('residual sugar', 'sulphates', 'total sulfur dioxide')",0.5686114056601629
211,"('residual sugar', 'sulphates', 'type')",0.5152774030696
212,"('residual sugar', 'sulphates', 'volatile acidity')",0.5849908017462491
213,"('residual sugar', 'total sulfur dioxide', 'type')",0.5254200195160281
214,"('residual sugar', 'total sulfur dioxide', 'volatile acidity')",0.5963127341112977
215,"('residual sugar', 'type', 'volatile acidity')",0.5195968702987059
216,"('sulphates', 'total sulfur dioxide', 'type')",0.51995262722933
217,"('sulphates', 'total sulfur dioxide', 'volatile acidity')",0.5939964882996461
218,"('sulphates', 'type', 'volatile acidity')",0.48451386858204765
219,"('total sulfur dioxide', 'type', 'volatile acidity')",0.5335550774538675
0,"('alcohol', 'chlorides', 'citric acid', 'density')",0.6295090494459028
1,"('alcohol', 'chlorides', 'citric acid', 'fixed acidity')",0.6247791232516826
2,"('alcohol', 'chlorides', 'citric acid', 'free sulfur dioxide')",0.6410422834865251
3,"('alcohol', 'chlorides', 'citric acid', 'pH')",0.6309430945459397
4,"('alcohol', 'chlorides', 'citric acid', 'residual sugar')",0.6270484301754105
5,"('alcohol', 'chlorides', 'citric acid', 'sulphates')",0.6328906245368119
6,"('alcohol', 'chlorides', 'citric acid', 'total sulfur dioxide')",0.6287978748167019
7,"('alcohol', 'chlorides', 'citric acid', 'type')",0.6063051251835939
8,"('alcohol', 'chlorides', 'citric acid', 'volatile acidity')",0.6370595310373844
9,"('alcohol', 'chlorides', 'density', 'fixed acidity')",0.619172371990209
10,"('alcohol', 'chlorides', 'density', 'free sulfur dioxide')",0.6307145615282755
11,"('alcohol', 'chlorides', 'density', 'pH')",0.625108256972306
12,"('alcohol', 'chlorides', 'density', 'residual sugar')",0.6344154290836009
13,"('alcohol', 'chlorides', 'density', 'sulphates')",0.6292390457765726
14,"('alcohol', 'chlorides', 'density', 'total sulfur dioxide')",0.6317606420164263
15,"('alcohol', 'chlorides', 'density', 'type')",0.6122994618263449
16,"('alcohol', 'chlorides', 'density', 'volatile acidity')",0.6394000377798985
17,"('alcohol', 'chlorides', 'fixed acidity', 'free sulfur dioxide')",0.6378371762774897
18,"('alcohol', 'chlorides', 'fixed acidity', 'pH')",0.6281402384465004
19,"('alcohol', 'chlorides', 'fixed acidity', 'residual sugar')",0.6377654965844191
20,"('alcohol', 'chlorides', 'fixed acidity', 'sulphates')",0.6299256960302662
21,"('alcohol', 'chlorides', 'fixed acidity', 'total sulfur dioxide')",0.6315296755087415
22,"('alcohol', 'chlorides', 'fixed acidity', 'type')",0.601288347872062
23,"('alcohol', 'chlorides', 'fixed acidity', 'volatile acidity')",0.6404182608794218
24,"('alcohol', 'chlorides', 'free sulfur dioxide', 'pH')",0.6311551398802753
25,"('alcohol', 'chlorides', 'free sulfur dioxide', 'residual sugar')",0.636679314785491
26,"('alcohol', 'chlorides', 'free sulfur dioxide', 'sulphates')",0.6413820559321705
27,"('alcohol', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide')",0.6277502938222975
28,"('alcohol', 'chlorides', 'free sulfur dioxide', 'type')",0.6118001954093337
29,"('alcohol', 'chlorides', 'free sulfur dioxide', 'volatile acidity')",0.6414647161398563
30,"('alcohol', 'chlorides', 'pH', 'residual sugar')",0.6229146886641309
31,"('alcohol', 'chlorides', 'pH', 'sulphates')",0.6237600031428353
32,"('alcohol', 'chlorides', 'pH', 'total sulfur dioxide')",0.6197860538379061
33,"('alcohol', 'chlorides', 'pH', 'type')",0.5965900683488158
34,"('alcohol', 'chlorides', 'pH', 'volatile acidity')",0.6355657055384041
35,"('alcohol', 'chlorides', 'residual sugar', 'sulphates')",0.6346339243582461
36,"('alcohol', 'chlorides', 'residual sugar', 'total sulfur dioxide')",0.6398348603381603
37,"('alcohol', 'chlorides', 'residual sugar', 'type')",0.6089347774531948
38,"('alcohol', 'chlorides', 'residual sugar', 'volatile acidity')",0.6352383991047287
39,"('alcohol', 'chlorides', 'sulphates', 'total sulfur dioxide')",0.6376151269438963
40,"('alcohol', 'chlorides', 'sulphates', 'type')",0.6084562627071867
41,"('alcohol', 'chlorides', 'sulphates', 'volatile acidity')",0.6496164535297497
42,"('alcohol', 'chlorides', 'total sulfur dioxide', 'type')",0.6210841759776721
43,"('alcohol', 'chlorides', 'total sulfur dioxide', 'volatile acidity')",0.6443269811126365
44,"('alcohol', 'chlorides', 'type', 'volatile acidity')",0.6175784209385415
45,"('alcohol', 'citric acid', 'density', 'fixed acidity')",0.635423389543095
46,"('alcohol', 'citric acid', 'density', 'free sulfur dioxide')",0.6295105963908098
47,"('alcohol', 'citric acid', 'density', 'pH')",0.626882664225823
48,"('alcohol', 'citric acid', 'density', 'residual sugar')",0.6359243751813703
49,"('alcohol', 'citric acid', 'density', 'sulphates')",0.6352021606949663
50,"('alcohol', 'citric acid', 'density', 'total sulfur dioxide')",0.626899885872249
51,"('alcohol', 'citric acid', 'density', 'type')",0.6158356799484789
52,"('alcohol', 'citric acid', 'density', 'volatile acidity')",0.6389066752025464
53,"('alcohol', 'citric acid', 'fixed acidity', 'free sulfur dioxide')",0.6374739988715016
54,"('alcohol', 'citric acid', 'fixed acidity', 'pH')",0.62810235043732
55,"('alcohol', 'citric acid', 'fixed acidity', 'residual sugar')",0.6342365301790369
56,"('alcohol', 'citric acid', 'fixed acidity', 'sulphates')",0.6288163976929271
57,"('alcohol', 'citric acid', 'fixed acidity', 'total sulfur dioxide')",0.6296185680958917
58,"('alcohol', 'citric acid', 'fixed acidity', 'type')",0.6031655585068254
59,"('alcohol', 'citric acid', 'fixed acidity', 'volatile acidity')",0.6396338938223541
60,"('alcohol', 'citric acid', 'free sulfur dioxide', 'pH')",0.62725205267197
61,"('alcohol', 'citric acid', 'free sulfur dioxide', 'residual sugar')",0.6370727917394012
62,"('alcohol', 'citric acid', 'free sulfur dioxide', 'sulphates')",0.6347353473151927
63,"('alcohol', 'citric acid', 'free sulfur dioxide', 'total sulfur dioxide')",0.6355142759212157
64,"('alcohol', 'citric acid', 'free sulfur dioxide', 'type')",0.6229382964690826
65,"('alcohol', 'citric acid', 'free sulfur dioxide', 'volatile acidity')",0.6390834374554156
66,"('alcohol', 'citric acid', 'pH', 'residual sugar')",0.6350375163284463
67,"('alcohol', 'citric acid', 'pH', 'sulphates')",0.6311864359024512
68,"('alcohol', 'citric acid', 'pH', 'total sulfur dioxide')",0.6304033124834115
69,"('alcohol', 'citric acid', 'pH', 'type')",0.620627524021051
70,"('alcohol', 'citric acid', 'pH', 'volatile acidity')",0.6383364761309108
71,"('alcohol', 'citric acid', 'residual sugar', 'sulphates')",0.6271869124603968
72,"('alcohol', 'citric acid', 'residual sugar', 'total sulfur dioxide')",0.6389213344495172
73,"('alcohol', 'citric acid', 'residual sugar', 'type')",0.6234055082877064
74,"('alcohol', 'citric acid', 'residual sugar', 'volatile acidity')",0.6386538181564008
75,"('alcohol', 'citric acid', 'sulphates', 'total sulfur dioxide')",0.6329978366191731
76,"('alcohol', 'citric acid', 'sulphates', 'type')",0.6144043698548516
77,"('alcohol', 'citric acid', 'sulphates', 'volatile acidity')",0.638839586256656
78,"('alcohol', 'citric acid', 'total sulfur dioxide', 'type')",0.61778569902275
79,"('alcohol', 'citric acid', 'total sulfur dioxide', 'volatile acidity')",0.6363861971532537
80,"('alcohol', 'citric acid', 'type', 'volatile acidity')",0.623789274207128
81,"('alcohol', 'density', 'fixed acidity', 'free sulfur dioxide')",0.6374728342030801
82,"('alcohol', 'density', 'fixed acidity', 'pH')",0.6273635936383529
83,"('alcohol', 'density', 'fixed acidity', 'residual sugar')",0.6314492654751929
84,"('alcohol', 'density', 'fixed acidity', 'sulphates')",0.6264891483094435
85,"('alcohol', 'density', 'fixed acidity', 'total sulfur dioxide')",0.6294959588123071
86,"('alcohol', 'density', 'fixed acidity', 'type')",0.6210387627190449
87,"('alcohol', 'density', 'fixed acidity', 'volatile acidity')",0.6397465572071978
88,"('alcohol', 'density', 'free sulfur dioxide', 'pH')",0.6343057413358513
89,"('alcohol', 'density', 'free sulfur dioxide', 'residual sugar')",0.6395340973125906
90,"('alcohol', 'density', 'free sulfur dioxide', 'sulphates')",0.6393475263681622
91,"('alcohol', 'density', 'free sulfur dioxide', 'total sulfur dioxide')",0.6351398281319541
92,"('alcohol', 'density', 'free sulfur dioxide', 'type')",0.6301788882602235
93,"('alcohol', 'density', 'free sulfur dioxide', 'volatile acidity')",0.6377638313433879
94,"('alcohol', 'density', 'pH', 'residual sugar')",0.6351497675133965
95,"('alcohol', 'density', 'pH', 'sulphates')",0.623879347231672
96,"('alcohol', 'density', 'pH', 'total sulfur dioxide')",0.6329188788627783
97,"('alcohol', 'density', 'pH', 'type')",0.6157327079899684
98,"('alcohol', 'density', 'pH', 'volatile acidity')",0.6416637773463447
99,"('alcohol', 'density', 'residual sugar', 'sulphates')",0.6319635243540107
100,"('alcohol', 'density', 'residual sugar', 'total sulfur dioxide')",0.6345561966657104
101,"('alcohol', 'density', 'residual sugar', 'type')",0.6183545286465051
102,"('alcohol', 'density', 'residual sugar', 'volatile acidity')",0.6387045729123008
103,"('alcohol', 'density', 'sulphates', 'total sulfur dioxide')",0.6277130484259033
104,"('alcohol', 'density', 'sulphates', 'type')",0.6071868516121175
105,"('alcohol', 'density', 'sulphates', 'volatile acidity')",0.6417589782289782
106,"('alcohol', 'density', 'total sulfur dioxide', 'type')",0.6143073350521894
107,"('alcohol', 'density', 'total sulfur dioxide', 'volatile acidity')",0.6416840330715692
108,"('alcohol', 'density', 'type', 'volatile acidity')",0.6239628415058993
109,"('alcohol', 'fixed acidity', 'free sulfur dioxide', 'pH')",0.6232946879826251
110,"('alcohol', 'fixed acidity', 'free sulfur dioxide', 'residual sugar')",0.6354057583663903
